axis_contract_version,control_family,metric,real_value,control_n,control_mean,control_sd,control_min,control_p05,control_median,control_p95,control_max,empirical_p_ge_real,mean_control_over_real
universal_response_axes_v1,gene_shuffle,pearson,0.6433806502980142,100,0.12387253277858493,0.1850741483844174,-0.2531005381574174,-0.15648459971686712,0.11984428298186332,0.4188553288682676,0.46578654646568957,0.0,0.1925338176104723
universal_response_axes_v1,gene_shuffle,spearman,0.5021760365081691,100,0.059036267725389766,0.18985941041701654,-0.3646709644623476,-0.21790864757304373,0.03721632428946137,0.36149933554151087,0.42669553030002116,0.0,0.11756090182218282
universal_response_axes_v1,gene_shuffle,within_disease_pair_weighted_pearson,0.4554468272859085,100,0.08705127045247563,0.16943635510948443,-0.2493882960341314,-0.20094508489262464,0.11790105219492031,0.32049675216992213,0.41891996746387955,0.0,0.19113377289557634
universal_response_axes_v1,gene_shuffle,within_disease_pair_weighted_spearman,0.4932075050809882,100,0.07026968578996202,0.20938759996768583,-0.36149037580669696,-0.2833129838899084,0.09090033726080875,0.37785559620689485,0.4434275421154379,0.0,0.14247489153358125
universal_response_axes_v1,gene_shuffle,auc_success_above_disease_median,0.7783975659229209,100,0.5656947261663287,0.10697752630209857,0.3356997971602434,0.39219066937119673,0.5692190669371198,0.7259127789046652,0.776369168356998,0.0,0.7267426710097721
