analysis,slice,score_col,target,n,pearson,spearman,auc_high,success_mean,failure_mean,shuffle_iter
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.18246879010579278,0.19491172578304186,0.6122448979591837,0.015399045114106887,-0.0026796841698098583,43
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.029733354369082754,0.0022075270337830345,,,,43
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.3962979033993189,0.39440531887330776,0.7333333333333333,0.01242567773523529,-0.01721365828852314,43
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.07012746409798998,-0.09090909090909093,,,,43
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,0.1298335528322745,0.2142273367256243,0.6236842105263158,0.00618355127574548,-0.008560107469173173,44
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,0.19332634870516185,0.18895852324199197,,,,44
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.3550917293332871,-0.34641016151377546,0.3,0.0030097764515060604,0.022090264605439464,44
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.5416381909058005,-0.4686233489032049,,,,44
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.5215488329893153,-0.50709255283711,0.2,-0.08082882964332223,-0.009669014720354667,44
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,0.1226049187142983,0.006079055436800646,,,,44
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.7961644900564877,0.7973661509306258,0.9591836734693877,0.03576292373573652,-0.04945698776836255,44
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.5551565671145877,0.5408441232768434,,,,44
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.15419770419032464,-0.05634361698190111,0.4666666666666667,0.019518878242590184,0.0376301718565501,44
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,0.0019516125005559493,-0.034965034965034975,,,,44
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.06399878259077363,0.0,0.5,0.00010281982061757021,0.007099891819046406,45
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.05899528495906056,-0.18902452342475204,,,,45
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.27750270073272815,0.0,0.5,0.017751694945599066,0.03188817183595266,45
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.23054757429228506,-0.04184137043778616,,,,45
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.709807362524858,-0.7324670207647144,0.06666666666666667,-0.06396624464203625,0.06297554526051061,45
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.3069968440451883,-0.3708223816448394,,,,45
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.5714104211936623,0.5138581861552922,0.7959183673469388,0.026308422082827798,-0.028886892413839804,45
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.2690477213659954,0.16556452753372758,,,,45
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.540468054918395,0.7324670207647144,0.9333333333333333,-0.012262684768869657,-0.04337083406816986,45
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,0.0688452304395135,0.2867132867132868,,,,45
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.14046795606793033,-0.12762479634718044,0.4263157894736842,0.012956090038770466,0.030879065061070965,46
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.2301099728325067,-0.2009705565043191,,,,46
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.38420203779850115,-0.17320508075688773,0.4,0.00501417974447313,0.03200548914855272,46
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.5709833145867207,-0.2928895930645031,,,,46
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.36123612835565333,0.2817180849095055,0.6666666666666666,0.06954823438558734,0.008420216253274956,46
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.16043045432148437,-0.3161108827136336,,,,46
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,-0.4952628970857459,-0.40754269936454207,0.2653061224489796,-0.007284123208877401,0.06536431610526006,46
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.13174222348179013,-0.041943013641877656,,,,46
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.3159541691679233,0.2817180849095055,0.6666666666666666,0.013690630212825228,-0.014032479508179804,46
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.042430496698032935,-0.006993006993006993,,,,46
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.2597790664569546,-0.2917138202221267,0.33157894736842103,0.004616410223312563,0.0483069688931808,47
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.17624036881362598,-0.24928269028466776,,,,47
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.63795318000613,-0.5196152422706632,0.2,0.0016550831415119104,0.04625275961982035,47
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.518687837598711,-0.5774109120414489,,,,47
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.25747943676647755,0.2817180849095055,0.6666666666666666,0.012862907225469717,-0.00911785661350558,47
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.40318263594104137,-0.33434804902403553,,,,47
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,-0.20003579482408623,-0.23035022137995856,0.3673469387755102,0.01459613789642888,0.04218231940473612,47
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.12104435640214731,-0.05960322991214193,,,,47
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.5720834520516773,-0.8451542547285167,0.0,-0.011934045054904049,0.1617295423329631,47
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.38208070433043234,-0.46153846153846156,,,,47
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.2083128865535731,-0.20511127984368288,0.3815789473684211,-0.00013560165951274246,0.02444772284958625,48
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.15656725146187256,-0.11550031983006846,,,,48
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.4583243633598171,-0.8660254037844386,0.0,0.0018461763985979183,0.06415583236722391,48
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.48112007318451255,-0.8033543124054942,,,,48
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.4555802883959875,-0.39440531887330776,0.26666666666666666,-0.001433703929972029,0.05163206738834568,48
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.09372323001239802,0.024316221747202584,,,,48
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.19238637604341444,0.23035022137995856,0.6326530612244898,0.012143184823098464,-0.009346866900969012,48
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.28523843815758154,0.41722260938499356,,,,48
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.13708816496774207,0.05634361698190111,0.5333333333333333,-0.018132463819381387,-0.008185657826446634,48
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,0.02721344031329792,0.11188811188811189,,,,48
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,0.018376212828482986,-0.08660254037844388,0.45,-0.009052364162588705,-0.011414878337272857,49
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,0.08064170864757912,0.013860038379608213,,,,49
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.5860431188220707,-0.5196152422706632,0.2,-0.014627827889343784,0.011585393244666516,49
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.358368122221997,-0.31799441532717476,,,,49
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.5808261839021321,-0.50709255283711,0.2,-0.09887489998877337,-0.02271037682396764,49
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.34017355147596207,-0.18845071854082002,,,,49
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.07238191694139165,-0.05315774339537505,0.46938775510204084,0.01732814321520897,0.011230556252693338,49
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.27867448594254746,0.13907420312833116,,,,49
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.4798252905514467,0.39440531887330776,0.7333333333333333,0.012368817985609412,-0.08376218087260162,49
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,0.29920302770910034,0.23076923076923078,,,,49
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.14720891202335493,-0.03646422752776584,0.4789473684210526,0.005574852142170788,0.030118503557032085,50
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.03844733922035852,0.010626029424366298,,,,50
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.43242737428492495,-0.34641016151377546,0.3,-0.0027132869104658274,0.02330185298209535,50
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.12096804133296997,0.05857791861290061,,,,50
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.25217228639614764,0.16903085094570333,0.6,0.011008973316126193,-0.008707571745097719,50
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,0.16092715490973802,0.37690143708164003,,,,50
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.0827557217400527,0.12403473458920845,0.5714285714285714,0.018721424393421122,0.01051784236648121,50
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.06101521976319524,-0.011037635168915172,,,,50
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.48841794479501477,-0.16903085094570333,0.4,-0.009460310471843637,0.15192458946342838,50
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.2155891961963382,0.1258741258741259,,,,50
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,0.09723455601218957,0.045580284409707295,0.5263157894736842,0.0053040228873986114,-0.00614472160454489,51
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.0483234612095049,-0.03412209448694022,,,,51
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.5799592372114342,-0.7794228634059946,0.05,-8.198162902509819e-06,0.05701030921072788,51
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.6617773389566057,-0.728039845617479,,,,51
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.20705312229979136,-0.16903085094570333,0.4,-0.019605240479790894,-0.003927774689480476,51
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.2916011233813277,0.09726488698881033,,,,51
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.29355039841877384,0.19491172578304186,0.6122448979591837,0.011582656760148885,-0.03027095298246452,51
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.1794796153611686,0.09050860838510442,,,,51
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.7306545179768276,0.6197797868009122,0.8666666666666667,0.015709270326102823,-0.05880347793996108,51
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,0.18687495254178577,0.04195804195804196,,,,51
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.25565884252269255,-0.2506915642533901,0.35526315789473684,0.0004948369972589085,0.029681201992143396,52
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.21828234985160322,-0.19800054828011737,,,,52
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.323969679389704,-0.4330127018922193,0.25,0.016168659795063142,0.03845172819228326,52
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.4929291067810548,-0.5188329934285483,,,,52
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.07821326650962687,0.16903085094570333,0.6,0.037843288743724474,0.033282719547966445,52
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.42854677298583205,-0.5106406566912542,,,,52
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,-0.1764560107560964,-0.23035022137995856,0.3673469387755102,-0.004789225962706435,0.01854163596462714,52
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.16458195220879018,0.13024409499319903,,,,52
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.4234907785185667,-0.39440531887330776,0.26666666666666666,-0.027055604144912343,0.03505344979640976,52
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.16559308284717084,-0.1328671328671329,,,,52
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,0.22893116367860855,0.15953099543397556,0.5921052631578947,0.026049015839036686,-0.0035290545200081145,53
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.14183890966213217,-0.03748810380770222,,,,53
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.746342089220188,-0.8660254037844386,0.0,-0.005262888765871847,0.03860605624624527,53
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.5689415599690332,-0.7113032974423646,,,,53
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.4931290559995781,0.39440531887330776,0.7333333333333333,0.09914084796013724,-0.01960251382550523,53
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.008543560234173825,0.2857156055296304,,,,53
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.6265272271959084,0.6910506641398756,0.8979591836734694,0.019070908419203392,-0.03908072843640958,53
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.5050191392637353,0.4922785285336167,,,,53
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.3247268502184447,-0.16903085094570333,0.4,0.01701279063806978,0.03598876551700154,53
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.41036775857467617,-0.5664335664335665,,,,53
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.0747691198430519,-0.022790142204853647,0.4868421052631579,0.011422590746284605,0.017887511236006563,54
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.17975327926837206,-0.14685040664108703,,,,54
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.37948950734162357,-0.4330127018922193,0.25,0.022136013963500983,0.05766947466693686,54
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.5200207542713035,-0.8117225864930513,,,,54
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.15720802199230033,0.05634361698190111,0.5333333333333333,0.022300712340183087,0.003243116065364077,54
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.4297147951849519,-0.44377104688644714,,,,54
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,-0.06369357415777487,0.08859623899229176,0.5510204081632653,0.0014788956466411354,0.005254284932020434,54
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.1369569277703781,-0.04635806770944372,,,,54
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.09639795026889345,0.16903085094570333,0.6,0.01024615235567327,0.005469092178161178,54
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.14845465560165888,-0.16083916083916086,,,,54
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.1384099186083651,-0.13218282478815116,0.4236842105263158,0.0037237436853326342,0.01721951013562615,55
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.11120075397592485,0.00752402083464446,,,,55
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.3571608919274502,-0.34641016151377546,0.3,0.0030917023457233614,0.019256307100112606,55
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.5585990870798909,-0.5941474602165634,,,,55
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.32699546302148674,-0.39440531887330776,0.26666666666666666,-0.029613711104061077,-0.005556163726412208,55
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,0.0375208118688099,0.2857156055296304,,,,55
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.003172846030909088,0.05315774339537505,0.5306122448979592,0.03000486842662221,0.02963244396640058,55
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.4046735128385564,0.5320140151417113,,,,55
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.3545990818776718,-0.2817180849095055,0.3333333333333333,-0.01256172500714913,0.022820792693072328,55
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.4149888988326041,-0.39860139860139865,,,,55
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,0.07066062074734088,0.11395071102426824,0.5657894736842105,0.017850471817845888,0.009776400762376953,56
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,0.16135431373159748,0.12375034267507336,,,,56
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.39123451072482807,-0.4330127018922193,0.25,-0.004338224028553278,0.02681008053327445,56
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.31510280349755304,-0.34309923758984645,,,,56
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.4534692765520092,-0.39440531887330776,0.26666666666666666,-0.03417426591920646,0.03895971970097044,56
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.05779349352002708,-0.24316221747202585,,,,56
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.4152203524318496,0.5138581861552922,0.7959183673469388,0.038497917957557456,-0.009437216703492938,56
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.4539463872075263,0.4216376634525596,,,,56
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.6219078299220103,0.6197797868009122,0.8666666666666667,0.03790984654160044,-0.022420156333078284,56
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,0.42295118872800763,0.44055944055944063,,,,56
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,0.034218807468971255,-0.01367408532291219,0.4921052631578947,0.017789942785764703,0.013753299925486939,57
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,0.02616007453534005,0.062040171794436764,,,,57
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,0.03383084295298632,0.0,0.5,0.02282856451293602,0.021174651059172933,57
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,0.027666697273094523,-0.050209644525343385,,,,57
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.24689112787536355,0.05634361698190111,0.5333333333333333,0.04800378529089335,0.02579800400990756,57
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.3379394874816676,-0.13981827504641486,,,,57
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.21260604486813975,0.23035022137995856,0.6326530612244898,0.010305153935841646,-0.02025458742035797,57
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.2006134035065165,0.2229602304120865,,,,57
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.4124100933016148,-0.2817180849095055,0.3333333333333333,0.0061094442908427365,0.06066161170228072,57
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.04193444875046101,0.10489510489510491,,,,57
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.10940873179825271,-0.12306676790620973,0.42894736842105263,0.008329878223961548,0.01775327465563881,58
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.18596705128024937,-0.2823487818474474,,,,58
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,0.24388668394701346,0.0,0.5,0.036136383253957,0.02619334602514773,58
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.0429258713392319,-0.35146751167740364,,,,58
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.20008235108548647,0.16903085094570333,0.6,0.03362291443347887,0.015809051122147623,58
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.3669367738207605,-0.33434804902403553,,,,58
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,-0.24164109801695283,-0.1594732301861252,0.40816326530612246,-0.007556904252272345,0.016434308360093502,58
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.013810227729358655,-0.006622581101349103,,,,58
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.20069689797810322,-0.05634361698190111,0.4666666666666667,-0.006849652059017759,0.01000444961854832,58
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.0869789526844454,-0.18881118881118883,,,,58
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,0.11506020404309783,-0.01823211376388292,0.48947368421052634,0.028025753797335243,0.013018276656512187,59
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,0.031885176775840796,0.03267009046621936,,,,59
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.3077627906383026,-0.2598076211353316,0.35,0.023866583545324473,0.0426407870208423,59
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.221038109172864,-0.2928895930645031,,,,59
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,0.4242547467661564,0.16903085094570333,0.6,0.07964430645361874,0.0013865570458136893,59
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.48217984504573924,-0.498482545817653,,,,59
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,-0.03256225586964031,-0.05315774339537505,0.46938775510204084,0.0005575799761796812,0.004870406605451099,59
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.07381573782109428,-0.028697851439179446,,,,59
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,0.31766372967054485,0.2817180849095055,0.6666666666666666,0.038837401754791556,0.002045322186268701,59
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,0.26228050870566855,0.5104895104895105,,,,59
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.23077840163964064,-0.20966930828465358,0.37894736842105264,0.0057728987845556716,0.026966096143426647,60
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.38251591818038533,-0.4084091309191221,,,,60
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.42517190633140894,-0.34641016151377546,0.3,0.006990502813818679,0.024254667761015446,60
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.5460728678413277,-0.54393781569122,,,,60
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.2486922048748334,-0.2817180849095055,0.3333333333333333,-0.01174130148914139,0.015192696058194172,60
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,-0.41382562506104575,-0.2613993837824278,,,,60
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,-0.1297049157411318,-0.12403473458920845,0.42857142857142855,0.021885780955453998,0.036363876350105365,60
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,-0.22294381696282645,-0.24062044668235077,,,,60
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.5311721560944527,-0.50709255283711,0.2,-0.007250699313894163,0.029179323107249088,60
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.5155494763064574,-0.5664335664335665,,,,60
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.17228838721500805,-0.09116056881941459,0.4473684210526316,-0.010177395985232669,0.011825078057094245,61
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.018945783321409566,-0.021120058483212523,,,,61
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,label_bin,9,-0.31441616595055305,-0.2598076211353316,0.35,0.01187614416438891,0.021302887952480233,61
gene_shuffle,breast,full_marker_score_coverage_weighted_mean,best_available_primary_orr,9,-0.4020118856856224,-0.2845213189769458,,,,61
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,label_bin,8,-0.6392468037016472,-0.6197797868009122,0.13333333333333333,-0.09946299314181466,0.008962985096083972,61
gene_shuffle,crc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,10,0.03186129028829146,-0.12766016417281356,,,,61
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,label_bin,14,0.29775767253620744,0.1594732301861252,0.5918367346938775,0.006750050501607497,-0.019524963800030798,61
gene_shuffle,nsclc,full_marker_score_coverage_weighted_mean,best_available_primary_orr,14,0.6815223068392324,0.5364290692092774,,,,61
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,label_bin,8,-0.4095446811007574,-0.16903085094570333,0.4,0.0020527051074430277,0.07394898083309315,61
gene_shuffle,ovarian,full_marker_score_coverage_weighted_mean,best_available_primary_orr,12,-0.31364853944344284,-0.31468531468531474,,,,61
gene_shuffle,all,full_marker_score_coverage_weighted_mean,label_bin,39,-0.021875040383365102,-0.08660254037844388,0.45,0.01242358758088455,0.014466163947154581,62
gene_shuffle,all,full_marker_score_coverage_weighted_mean,best_available_primary_orr,45,-0.00976939388973213,0.01874405190385111,,,,62
