label,score_col,n_orr,pearson,spearman,within_disease_pair_weighted_pearson,within_disease_pair_weighted_spearman,auc_success_above_disease_median,control_family,variant,shuffle_iter
grid_covgate90_magm0005_tailm0020:gene_shuffle_0035,expected_orr_pct,44,-0.02359714280582525,0.015182575442085266,0.24805282343261792,0.32545910224901015,0.5341614906832298,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,35
signed_mag_tail_soft_primary:gene_shuffle_0036,expected_orr_pct,44,-0.24155351396838012,-0.3070411070799383,-0.2066070629596251,-0.35604910001538026,0.3188405797101449,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,36
signed_mag_tail_hard_reference:gene_shuffle_0036,expected_orr_pct,44,-0.21129513635897207,-0.26543150104644625,-0.14224686601414827,-0.27712818048943144,0.34265010351966874,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,36
grid_covgate90_magm0005_tailm0020:gene_shuffle_0036,expected_orr_pct,44,-0.23163704295420778,-0.28522056842131344,-0.198394668982163,-0.35804090671106614,0.32298136645962733,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,36
signed_mag_tail_soft_primary:gene_shuffle_0037,expected_orr_pct,44,-0.17962485147869384,-0.3066174073001592,-0.1996336559558675,-0.36638059868482037,0.3188405797101449,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,37
signed_mag_tail_hard_reference:gene_shuffle_0037,expected_orr_pct,44,-0.25456514433082267,-0.3989308187710505,-0.26375240826526203,-0.4281346315677538,0.2836438923395445,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,37
grid_covgate90_magm0005_tailm0020:gene_shuffle_0037,expected_orr_pct,44,-0.1960502644184782,-0.31664496875493175,-0.2207296990924568,-0.3739778919240393,0.3105590062111801,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,37
signed_mag_tail_soft_primary:gene_shuffle_0038,expected_orr_pct,44,0.017340318860159458,0.10154671388706331,0.2018052915337763,0.23414633114164285,0.6376811594202898,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,38
signed_mag_tail_hard_reference:gene_shuffle_0038,expected_orr_pct,44,-0.020852430212770716,0.03773050935457526,0.1609549693626934,0.17019661154616303,0.5942028985507246,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,38
grid_covgate90_magm0005_tailm0020:gene_shuffle_0038,expected_orr_pct,44,0.05397272187116327,0.12802795012325854,0.21099415953661801,0.19262745576870408,0.6335403726708074,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,38
signed_mag_tail_soft_primary:gene_shuffle_0039,expected_orr_pct,44,0.17526434344383848,0.1653135307438214,0.15571257162095647,0.3618577235399083,0.6770186335403726,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,39
signed_mag_tail_hard_reference:gene_shuffle_0039,expected_orr_pct,44,0.1250716448033694,0.16008112963177623,0.1878164839960173,0.3516068559139998,0.7008281573498965,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,39
grid_covgate90_magm0005_tailm0020:gene_shuffle_0039,expected_orr_pct,44,0.15731460079223286,0.1927833997995013,0.1755998007462484,0.3566024359122938,0.6873706004140787,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,39
signed_mag_tail_soft_primary:gene_shuffle_0040,expected_orr_pct,44,0.1268583974064622,0.1083259103635293,0.09023534691914449,0.30642136085405997,0.6687370600414079,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,40
signed_mag_tail_hard_reference:gene_shuffle_0040,expected_orr_pct,44,0.06377713967731127,0.0461696167256285,0.1205699397438872,0.2978426270631444,0.6625258799171843,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,40
grid_covgate90_magm0005_tailm0020:gene_shuffle_0040,expected_orr_pct,44,0.12886511719265656,0.1276748669734426,0.11442790316270321,0.30642136085405997,0.6770186335403726,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,40
signed_mag_tail_soft_primary:gene_shuffle_0041,expected_orr_pct,44,-0.15883520554922262,-0.2504771864794253,-0.24721910405967368,-0.3210123984120902,0.3498964803312629,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,41
signed_mag_tail_hard_reference:gene_shuffle_0041,expected_orr_pct,44,-0.1856181497973502,-0.291286450549403,-0.24407403117101512,-0.35294665681084825,0.3219461697722567,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,41
grid_covgate90_magm0005_tailm0020:gene_shuffle_0041,expected_orr_pct,44,-0.14798734789592322,-0.2708853925387864,-0.2267736110459896,-0.3587506303153445,0.3333333333333333,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,41
signed_mag_tail_soft_primary:gene_shuffle_0042,expected_orr_pct,44,-0.3429544071518611,-0.36487612701978867,-0.3012016017541554,-0.2657678377497044,0.39544513457556935,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,42
signed_mag_tail_hard_reference:gene_shuffle_0042,expected_orr_pct,44,-0.2952333585873984,-0.3587112615383499,-0.19912188514184082,-0.292591674707968,0.4057971014492754,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,42
grid_covgate90_magm0005_tailm0020:gene_shuffle_0042,expected_orr_pct,44,-0.3191326845427153,-0.3481399857185133,-0.24836767339005553,-0.23761494216069554,0.40372670807453415,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,42
signed_mag_tail_soft_primary:gene_shuffle_0043,expected_orr_pct,44,-0.21491259141959465,-0.24962978691986704,-0.23444715192675106,-0.24468165710828146,0.37267080745341613,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,43
signed_mag_tail_hard_reference:gene_shuffle_0043,expected_orr_pct,44,-0.1780155721209116,-0.27158635433508366,-0.17639187385930738,-0.2501348203912924,0.3612836438923395,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,43
grid_covgate90_magm0005_tailm0020:gene_shuffle_0043,expected_orr_pct,44,-0.1778617085580264,-0.2643886625821732,-0.19788476558746815,-0.29172434573949546,0.36024844720496896,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,43
signed_mag_tail_soft_primary:gene_shuffle_0044,expected_orr_pct,44,0.19431401265969955,0.3508234176571144,0.1547323772491478,0.37491573957017066,0.6687370600414079,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,44
signed_mag_tail_hard_reference:gene_shuffle_0044,expected_orr_pct,44,0.2587392691999506,0.3800375220678239,0.24381893448752875,0.3949540942776069,0.6956521739130435,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,44
grid_covgate90_magm0005_tailm0020:gene_shuffle_0044,expected_orr_pct,44,0.26671404415663785,0.35513103208486885,0.20084994264409115,0.3508947953761851,0.6625258799171843,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,44
signed_mag_tail_soft_primary:gene_shuffle_0045,expected_orr_pct,44,0.05329357845336092,0.1855805035432562,0.0030630794479808107,0.01537328586380927,0.5610766045548654,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,45
signed_mag_tail_hard_reference:gene_shuffle_0045,expected_orr_pct,44,0.03971178554377294,0.1310004198530812,-0.02637552013543417,-0.01411095137261713,0.5217391304347826,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,45
grid_covgate90_magm0005_tailm0020:gene_shuffle_0045,expected_orr_pct,44,0.10088837893053548,0.21375653889856788,0.03131114497770613,0.06619438827791321,0.567287784679089,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,45
signed_mag_tail_soft_primary:gene_shuffle_0046,expected_orr_pct,44,0.2123391578522159,0.1993507463860777,0.07836626060020575,0.11934639481114076,0.6024844720496895,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,46
signed_mag_tail_hard_reference:gene_shuffle_0046,expected_orr_pct,44,0.15979749297180718,0.21945353533887652,0.022647934998912097,0.12438575171580622,0.6511387163561076,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,46
grid_covgate90_magm0005_tailm0020:gene_shuffle_0046,expected_orr_pct,44,0.24691033146421928,0.20916645795096073,0.08409415278451211,0.08177507620294205,0.5962732919254659,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,46
signed_mag_tail_soft_primary:gene_shuffle_0047,expected_orr_pct,44,0.15648572096764563,0.09533245045030284,0.052001005770872445,0.13113247330329728,0.6024844720496895,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,47
signed_mag_tail_hard_reference:gene_shuffle_0047,expected_orr_pct,44,0.12144543766959222,0.07379128566280467,0.05748473968160171,0.07347886468517492,0.5745341614906833,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,47
grid_covgate90_magm0005_tailm0020:gene_shuffle_0047,expected_orr_pct,44,0.1831333123784038,0.15740446818794446,0.08454348937976487,0.14181611366800326,0.6252587991718427,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,47
signed_mag_tail_soft_primary:gene_shuffle_0048,expected_orr_pct,44,0.27688916327112933,0.23960222546509444,0.23363484567252712,0.3406220873330733,0.6935817805383023,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,48
signed_mag_tail_hard_reference:gene_shuffle_0048,expected_orr_pct,44,0.23936298916736268,0.23911287212401877,0.2838141248143121,0.32986068580614913,0.7049689440993789,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,48
grid_covgate90_magm0005_tailm0020:gene_shuffle_0048,expected_orr_pct,44,0.28122018319336545,0.2593748818547869,0.2518736385578784,0.3226365430254876,0.6956521739130435,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,48
signed_mag_tail_soft_primary:gene_shuffle_0049,expected_orr_pct,44,0.010720896206892025,0.06221325099756799,0.2476050936489061,0.33065141925753255,0.6004140786749482,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,49
signed_mag_tail_hard_reference:gene_shuffle_0049,expected_orr_pct,44,0.005428377650372296,0.006348662387568755,0.21013786988495686,0.2850360749226938,0.5714285714285714,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,49
grid_covgate90_magm0005_tailm0020:gene_shuffle_0049,expected_orr_pct,44,0.05823254582677409,0.06574408249572736,0.25499930228905093,0.3216385378784707,0.6024844720496895,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,49
signed_mag_tail_soft_primary:gene_shuffle_0050,expected_orr_pct,44,-0.29079743703725114,-0.3086652895690916,-0.3667896704896741,-0.4976387781842138,0.34575569358178054,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,50
signed_mag_tail_hard_reference:gene_shuffle_0050,expected_orr_pct,44,-0.25780397642282704,-0.3480234503244185,-0.34228164456042404,-0.46342986133479064,0.3447204968944099,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,50
grid_covgate90_magm0005_tailm0020:gene_shuffle_0050,expected_orr_pct,44,-0.25344067946609217,-0.28225466996285953,-0.34470854339945456,-0.49549476921065333,0.3498964803312629,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,50
signed_mag_tail_soft_primary:gene_shuffle_0051,expected_orr_pct,44,-0.23607136821843402,-0.3908630468462416,-0.24827282546803509,-0.4084918605166683,0.2712215320910973,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,51
signed_mag_tail_hard_reference:gene_shuffle_0051,expected_orr_pct,44,-0.22649779820692778,-0.3788949366256512,-0.23537094564994,-0.3547999314088519,0.29606625258799174,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,51
grid_covgate90_magm0005_tailm0020:gene_shuffle_0051,expected_orr_pct,44,-0.22480640998670365,-0.35534288197475844,-0.22289380885005483,-0.3864069050429328,0.2857142857142857,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,51
signed_mag_tail_soft_primary:gene_shuffle_0052,expected_orr_pct,44,0.20756278641214018,0.31403215344629387,0.15173628642746598,0.426220007407272,0.7412008281573499,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,52
signed_mag_tail_hard_reference:gene_shuffle_0052,expected_orr_pct,44,0.12980357316367197,0.24880326465954689,0.13551146983392606,0.34587834420895386,0.7070393374741201,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,52
grid_covgate90_magm0005_tailm0020:gene_shuffle_0052,expected_orr_pct,44,0.2386819908839912,0.3201758002530911,0.1855131441089163,0.42866231944894206,0.7349896480331263,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,52
signed_mag_tail_soft_primary:gene_shuffle_0053,expected_orr_pct,44,-0.0016331590406448715,0.019631423129766064,0.016707765664893622,-0.04716898578534414,0.4492753623188406,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,53
signed_mag_tail_hard_reference:gene_shuffle_0053,expected_orr_pct,44,0.059225198940226154,-0.0040348271798781145,0.054449569362936594,0.03640920183887895,0.46790890269151136,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,53
grid_covgate90_magm0005_tailm0020:gene_shuffle_0053,expected_orr_pct,44,0.05995699678658874,0.046536359145740426,0.05287764293777131,0.05352276269158444,0.4886128364389234,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,53
signed_mag_tail_soft_primary:gene_shuffle_0054,expected_orr_pct,44,0.2563447174141225,0.27279204154779246,-0.030641188213013336,-0.10478900751712265,0.4989648033126294,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,54
signed_mag_tail_hard_reference:gene_shuffle_0054,expected_orr_pct,44,0.2021293318989674,0.2173330809288799,-0.09471238479931386,-0.16605308473713862,0.494824016563147,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,54
grid_covgate90_magm0005_tailm0020:gene_shuffle_0054,expected_orr_pct,44,0.25774357412156584,0.27604040652609907,-0.04842076485658254,-0.1053815213507934,0.494824016563147,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,54
signed_mag_tail_soft_primary:gene_shuffle_0055,expected_orr_pct,44,-0.131239014562042,-0.1516139045309631,-0.12706130088346604,-0.16310580588808404,0.391304347826087,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,55
signed_mag_tail_hard_reference:gene_shuffle_0055,expected_orr_pct,44,-0.17490989930308226,-0.19456397866185965,-0.13997542968819468,-0.14668543501340015,0.4026915113871636,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,55
grid_covgate90_magm0005_tailm0020:gene_shuffle_0055,expected_orr_pct,44,-0.13118871657167497,-0.12195491994642443,-0.14220571790336864,-0.15643826881684159,0.38716356107660455,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,55
signed_mag_tail_soft_primary:gene_shuffle_0056,expected_orr_pct,44,0.29919024350281714,0.15641583536845982,0.20755138858675623,0.07889253718007738,0.5279503105590062,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,56
signed_mag_tail_hard_reference:gene_shuffle_0056,expected_orr_pct,44,0.2959621613992855,0.10580037188655801,0.22222446779216432,0.06574286887157532,0.5362318840579711,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,56
grid_covgate90_magm0005_tailm0020:gene_shuffle_0056,expected_orr_pct,44,0.282876135792009,0.17809514076715835,0.19594704613761874,0.10033609298665914,0.546583850931677,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,56
signed_mag_tail_soft_primary:gene_shuffle_0057,expected_orr_pct,44,-0.06669046705505072,-0.04583019284610855,-0.24490201617127874,-0.1994425857896048,0.4803312629399586,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,57
signed_mag_tail_hard_reference:gene_shuffle_0057,expected_orr_pct,44,-0.06098091648126336,-0.10450206282692673,-0.2401019858960608,-0.2787216406469507,0.4575569358178054,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,57
grid_covgate90_magm0005_tailm0020:gene_shuffle_0057,expected_orr_pct,44,-0.0570226116983953,-0.03100070055383922,-0.23989456944458323,-0.1832037276683681,0.4782608695652174,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,57
signed_mag_tail_soft_primary:gene_shuffle_0058,expected_orr_pct,44,-0.0695553814452719,-0.056422687340586634,0.1359972535554677,0.18205022332170334,0.577639751552795,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,58
signed_mag_tail_hard_reference:gene_shuffle_0058,expected_orr_pct,44,-0.04803743178851122,-0.05088957077200968,0.18658495660407803,0.260271940407125,0.6024844720496895,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,58
grid_covgate90_magm0005_tailm0020:gene_shuffle_0058,expected_orr_pct,44,-0.017786005974261096,-0.02337410451781499,0.17525867321248284,0.23498859089182902,0.5942028985507246,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,58
signed_mag_tail_soft_primary:gene_shuffle_0059,expected_orr_pct,44,-0.041094826998199246,-0.12407341884532004,0.035462872881788135,-0.035830590968624884,0.4575569358178054,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,59
signed_mag_tail_hard_reference:gene_shuffle_0059,expected_orr_pct,44,-0.008086013764659616,-0.0880217207104611,0.026098629223974903,-0.02745742052648746,0.453416149068323,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,59
grid_covgate90_magm0005_tailm0020:gene_shuffle_0059,expected_orr_pct,44,-0.015549080669081727,-0.09031866972291654,0.04008597278246594,-0.04405497106106334,0.4616977225672878,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,59
signed_mag_tail_soft_primary:gene_shuffle_0060,expected_orr_pct,44,-0.33151619833329793,-0.4455909350677118,-0.23339173127238672,-0.357729017714158,0.2815734989648033,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,60
signed_mag_tail_hard_reference:gene_shuffle_0060,expected_orr_pct,44,-0.3601777274016196,-0.4634295996583065,-0.22719160122605772,-0.4433229527200693,0.2815734989648033,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,60
grid_covgate90_magm0005_tailm0020:gene_shuffle_0060,expected_orr_pct,44,-0.337642582157463,-0.4465795678871963,-0.2303535650180362,-0.3892113984740974,0.2795031055900621,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,60
signed_mag_tail_soft_primary:gene_shuffle_0061,expected_orr_pct,44,0.22186070636117025,0.318975317543717,0.1656455856235676,0.3040990159376959,0.6894409937888198,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,61
signed_mag_tail_hard_reference:gene_shuffle_0061,expected_orr_pct,44,0.2244973712774883,0.27830263253797877,0.23721339817702047,0.3353809594243803,0.6811594202898551,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,61
grid_covgate90_magm0005_tailm0020:gene_shuffle_0061,expected_orr_pct,44,0.2802449601805418,0.35385993274553146,0.2350384509222293,0.3156525333246,0.6832298136645962,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,61
signed_mag_tail_soft_primary:gene_shuffle_0062,expected_orr_pct,44,-0.23325985810534305,-0.3708079239366964,-0.12797589254584926,-0.2983965777392743,0.32712215320910976,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,62
signed_mag_tail_hard_reference:gene_shuffle_0062,expected_orr_pct,44,-0.3741995845071021,-0.4631254970275771,-0.24834836114132292,-0.403936468748827,0.3002070393374741,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,62
grid_covgate90_magm0005_tailm0020:gene_shuffle_0062,expected_orr_pct,44,-0.3004107804045951,-0.378928836382463,-0.18844540254925318,-0.2889195311530639,0.32298136645962733,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,62
signed_mag_tail_soft_primary:gene_shuffle_0063,expected_orr_pct,44,-0.22377983617450498,-0.30329842569188936,-0.008144494650685046,0.00010202922056879833,0.5134575569358178,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,63
signed_mag_tail_hard_reference:gene_shuffle_0063,expected_orr_pct,44,-0.2572930561563053,-0.35732673760170164,-0.04585270793573806,-0.027347491491929523,0.45962732919254656,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,63
grid_covgate90_magm0005_tailm0020:gene_shuffle_0063,expected_orr_pct,44,-0.27406000384700313,-0.36339317779056174,-0.07792151581065923,-0.09191180019802728,0.4803312629399586,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,63
signed_mag_tail_soft_primary:gene_shuffle_0064,expected_orr_pct,44,0.17105021741022614,0.31000700553839217,0.2883907187434413,0.34648992097164766,0.6521739130434783,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,64
signed_mag_tail_hard_reference:gene_shuffle_0064,expected_orr_pct,44,0.1852838689758549,0.27395565199014454,0.25926329806926923,0.388534401886095,0.660455486542443,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,64
grid_covgate90_magm0005_tailm0020:gene_shuffle_0064,expected_orr_pct,44,0.24029245276758504,0.3439029879207221,0.3203648029085623,0.3597509497237576,0.6563146997929606,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,64
signed_mag_tail_soft_primary:gene_shuffle_0065,expected_orr_pct,44,0.1588243626527354,0.2977197119247976,0.14910630224789376,0.29459899459133254,0.6169772256728778,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,65
signed_mag_tail_hard_reference:gene_shuffle_0065,expected_orr_pct,44,0.10275276202405054,0.20804569220890673,0.10325591149827468,0.259748713931567,0.5973084886128365,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,65
grid_covgate90_magm0005_tailm0020:gene_shuffle_0065,expected_orr_pct,44,0.19098632029189494,0.3494110850578507,0.16903500187564904,0.3185250884167443,0.6335403726708074,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,65
signed_mag_tail_soft_primary:gene_shuffle_0066,expected_orr_pct,44,-0.2462973056476847,-0.31106625498783996,-0.2006909263595871,-0.2707722437301854,0.43685300207039335,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,66
signed_mag_tail_hard_reference:gene_shuffle_0066,expected_orr_pct,44,-0.23330549253864344,-0.3017681756566153,-0.20662307804161573,-0.2877419100424619,0.45652173913043476,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,66
grid_covgate90_magm0005_tailm0020:gene_shuffle_0066,expected_orr_pct,44,-0.20300478933576543,-0.29348271412700633,-0.1611747287166162,-0.303751089508732,0.42857142857142855,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,66
signed_mag_tail_soft_primary:gene_shuffle_0067,expected_orr_pct,44,-0.23243565806205102,-0.27349820784742435,0.024454647193096125,0.12408432612049372,0.4989648033126294,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,67
signed_mag_tail_hard_reference:gene_shuffle_0067,expected_orr_pct,44,-0.2808860484215526,-0.2589786394114497,0.06515500058387191,0.18360980497840199,0.5134575569358178,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,67
grid_covgate90_magm0005_tailm0020:gene_shuffle_0067,expected_orr_pct,44,-0.24672787733700294,-0.3033690423218525,0.05351288032112953,0.1167987174554417,0.484472049689441,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,67
signed_mag_tail_soft_primary:gene_shuffle_0068,expected_orr_pct,44,0.20273875897572374,0.26488297899191554,0.2849547250515705,0.33847664507921155,0.6335403726708074,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,68
signed_mag_tail_hard_reference:gene_shuffle_0068,expected_orr_pct,44,0.31703701734754774,0.36582258821770053,0.36956990552883423,0.4410636296602444,0.7163561076604554,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,68
grid_covgate90_magm0005_tailm0020:gene_shuffle_0068,expected_orr_pct,44,0.2872785118348241,0.32547204750033015,0.3421880235148731,0.40416673478689896,0.660455486542443,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,68
signed_mag_tail_soft_primary:gene_shuffle_0069,expected_orr_pct,44,0.2706267063746566,0.2583862490353022,0.10932281443357968,0.31191482829671824,0.6542443064182195,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,69
signed_mag_tail_hard_reference:gene_shuffle_0069,expected_orr_pct,44,0.31633729355140566,0.3088589003722516,0.16776887435188156,0.314825354793407,0.660455486542443,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,69
grid_covgate90_magm0005_tailm0020:gene_shuffle_0069,expected_orr_pct,44,0.2947841466798401,0.27060292601893365,0.12592815546258226,0.3294638749959491,0.6521739130434783,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,69
signed_mag_tail_soft_primary:gene_shuffle_0070,expected_orr_pct,44,-0.2579661378687248,-0.33620577525473466,-0.14963444739516207,-0.2803908578006757,0.38923395445134573,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,70
signed_mag_tail_hard_reference:gene_shuffle_0070,expected_orr_pct,44,-0.2437782364619868,-0.25388031184100496,-0.175311273516834,-0.26992045506257467,0.40062111801242234,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,70
grid_covgate90_magm0005_tailm0020:gene_shuffle_0070,expected_orr_pct,44,-0.25411909769625063,-0.3376181078539984,-0.14713934932925443,-0.2878410997472068,0.39544513457556935,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,70
signed_mag_tail_soft_primary:gene_shuffle_0071,expected_orr_pct,44,0.2732116978074072,0.31749236831449,0.17590598586333084,0.3242309081115407,0.6542443064182195,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,71
signed_mag_tail_hard_reference:gene_shuffle_0071,expected_orr_pct,44,0.27235196255918337,0.2667832816374846,0.1969905572198856,0.19605541901027657,0.6252587991718427,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_hard_reference,71
grid_covgate90_magm0005_tailm0020:gene_shuffle_0071,expected_orr_pct,44,0.28765206901293405,0.3230710820815818,0.1730613705982837,0.3487282204879542,0.6563146997929606,random_gene_shuffle_preserve_sizes_and_signs,grid_covgate90_magm0005_tailm0020,71
signed_mag_tail_soft_primary:gene_shuffle_0072,expected_orr_pct,44,-0.3415865356486577,-0.4259595119379457,-0.4356083684898963,-0.5174490885176685,0.32091097308488614,random_gene_shuffle_preserve_sizes_and_signs,signed_mag_tail_soft_primary,72
