label,score_col,n_orr,pearson,spearman,within_disease_pair_weighted_pearson,within_disease_pair_weighted_spearman,auc_success_above_disease_median,variant,shuffle_iter
signed_mag_tail_soft_primary:gene_shuffle_0053:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.2044311963625536,-0.2487907990769221,-0.12653871818738102,-0.13677509834444454,0.40372670807453415,signed_mag_tail_soft_primary,53
signed_mag_tail_soft_primary:gene_shuffle_0054:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.15859332347055458,0.1888983008087615,0.17820806859074143,0.19131363039647964,0.525879917184265,signed_mag_tail_soft_primary,54
signed_mag_tail_soft_primary:gene_shuffle_0055:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.04133259257763784,-0.104729442042551,0.022440594457119333,-0.015554998009352944,0.4720496894409938,signed_mag_tail_soft_primary,55
signed_mag_tail_soft_primary:gene_shuffle_0056:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.2549423136806358,0.22408000758855584,0.27485130954635795,0.3206441079222053,0.5496894409937888,signed_mag_tail_soft_primary,56
signed_mag_tail_soft_primary:gene_shuffle_0057:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.09584689079621578,-0.2544019650507466,-0.15452262397853136,-0.2629991581532613,0.4658385093167702,signed_mag_tail_soft_primary,57
signed_mag_tail_soft_primary:gene_shuffle_0058:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.11849361099583045,-0.17544965340475618,0.023288418490376824,0.14393948027910922,0.520703933747412,signed_mag_tail_soft_primary,58
signed_mag_tail_soft_primary:gene_shuffle_0059:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.014469949261139592,-0.05539728389136389,0.258611108570533,0.2749727001606805,0.5890269151138716,signed_mag_tail_soft_primary,59
signed_mag_tail_soft_primary:gene_shuffle_0060:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.27735237513003114,-0.40786577267632257,-0.241311769921293,-0.4088672247698675,0.32608695652173914,signed_mag_tail_soft_primary,60
signed_mag_tail_soft_primary:gene_shuffle_0061:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.09943676840019676,0.175451866445325,0.07992190883006335,0.28129738812924926,0.6728778467908902,signed_mag_tail_soft_primary,61
signed_mag_tail_soft_primary:gene_shuffle_0062:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.09715506171587635,-0.27887424560032553,-0.11655995608685671,-0.31407745815961496,0.35093167701863354,signed_mag_tail_soft_primary,62
signed_mag_tail_soft_primary:gene_shuffle_0063:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.1373532302820149,-0.1879971324987478,0.168073676639919,0.12137492279709813,0.5652173913043478,signed_mag_tail_soft_primary,63
signed_mag_tail_soft_primary:gene_shuffle_0064:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.018971371873570522,0.1637534402092274,0.2482349256722207,0.3366510035306712,0.6583850931677019,signed_mag_tail_soft_primary,64
signed_mag_tail_soft_primary:gene_shuffle_0065:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.0569840622396626,0.08810136578376962,0.009692741201145959,-0.0014296453586205395,0.4824016563146998,signed_mag_tail_soft_primary,65
signed_mag_tail_soft_primary:gene_shuffle_0066:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.20794697731277784,-0.2670073452650754,-0.151875455404801,-0.14632991308549215,0.4409937888198758,signed_mag_tail_soft_primary,66
signed_mag_tail_soft_primary:gene_shuffle_0067:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.01335083504691352,-0.002971356469996823,0.07355860015381423,0.19397062532316384,0.5559006211180124,signed_mag_tail_soft_primary,67
signed_mag_tail_soft_primary:gene_shuffle_0068:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.11485860106199941,-0.12154539424568063,-0.05808898979833576,-0.07565906207802732,0.4865424430641822,signed_mag_tail_soft_primary,68
signed_mag_tail_soft_primary:gene_shuffle_0069:hard_predicted_orr_pct,hard_predicted_orr_pct,44,0.0734711840428002,-0.017559244957715783,-0.016260996905104224,-0.02642256776688014,0.5279503105590062,signed_mag_tail_soft_primary,69
signed_mag_tail_soft_primary:gene_shuffle_0070:hard_predicted_orr_pct,hard_predicted_orr_pct,44,-0.24274318860830726,-0.2390867957805306,-0.46452111423900705,-0.46882249631657,0.4813664596273292,signed_mag_tail_soft_primary,70
